listing_id,price,nbhood_full,description,room_type,host_name,last_review
3312276,75.0,"Bronx, Mott Haven","Cozy studio/kitchen, bathroom",entire_home/apt,Desmar,2019-06-09
3312417,78.0,"Brooklyn, Bedford-Stuyvesant",Cozy bedroom in Brooklyn!,private_room,Jessica,2019-06-30
3318859,69.0,"Brooklyn, Greenpoint",Studio w/ Private Entry in Greenpoint Brooklyn,private_room,Aaron,2019-02-12
3323189,785.0,"Manhattan, Chinatown",2000 sq ft Photographers loft,entire_home/apt,Dave,2019-06-30
3324203,99.0,"Queens, Middle Village",Spacious Studio in my new smart house,entire_home/apt,Dorina,2019-07-05
3325617,105.0,"Queens, Woodside",LEGAL studio in Queens,entire_home/apt,Shawn & Christine,2019-06-18
3328706,90.0,"Manhattan, Upper West Side",Central Park West. Queen Size Room,private_room,Fernando,2019-06-23
3334361,92.0,"Brooklyn, Prospect-Lefferts Gardens",Seven Days Sleep Near Prospect Park,entire_home/apt,Louis,2019-07-06
3339273,93.0,"Manhattan, Chelsea",Quiet & Close to All + Washer/Dryer in Chelsea,entire_home/apt,Michael,2019-02-18
3339399,300.0,"Manhattan, West Village",west village 1BR!best value!,entire_home/apt,Host,2019-05-20
3344177,200.0,"Brooklyn, South Slope",Park Slope Haven,entire_home/apt,Richard,2019-06-28
3344237,125.0,"Manhattan, Midtown",Stay in the heart of the East side!,private_room,Alejandro,2019-06-27
3344815,46.0,"Brooklyn, Bushwick",Good Living in Brooklyn! Double Bed,private_room,Karen,2019-01-02
3349699,150.0,"Brooklyn, Williamsburg",Spacious apartment with garden,entire_home/apt,Susanna,2019-04-26
3351584,80.0,"Manhattan, Washington Heights",Amazing Oasis in NYC!,private_room,Lauren,2019-05-25
3354459,200.0,"Brooklyn, South Slope",Family home near Prospect Park,entire_home/apt,Johanna,2019-04-27
3359510,129.0,"Brooklyn, Greenpoint",Gorgeous Loft w/ 2 queen beds & full kitchen!,entire_home/apt,Vida,2019-06-30
3363462,185.0,"Manhattan, Upper East Side",Gorgeous Studio Apt Upper East Side,entire_home/apt,Tanya,2019-05-20
3368441,316.0,"Brooklyn, Fort Greene",Modern rowhouse in prime Ft Greene,entire_home/apt,Kathrine,2019-06-23
3369100,175.0,"Brooklyn, Park Slope",Park Slope Studio Apartment,entire_home/apt,Michael,2019-06-26
3372399,175.0,"Brooklyn, Bedford-Stuyvesant",Lisa's Townhouse - Luxury & Style,entire_home/apt,Peter,2019-01-01
3373030,150.0,"Manhattan, Lower East Side","Cute,Cozy Lower East Side 1bdrm",entire_home/apt,Ben,2019-06-25
3375448,225.0,"Brooklyn, Williamsburg",Williamsburg Garden Apartment,entire_home/apt,Hannah,2019-06-23
3376999,200.0,"Brooklyn, Crown Heights",Fabulous Family Getaway,entire_home/apt,Julia,2019-06-24
3379914,89.0,"Queens, Ridgewood",Spacious & Cozy NYC Apartment in Brooklyn/Queens,entire_home/apt,Suzy,2019-03-18
3383382,165.0,"Manhattan, Kips Bay",Modern 1 BR + terrace in Gramercy,entire_home/apt,David,2019-05-27
3386226,285.0,"Brooklyn, Williamsburg","Lovely 2 Floor Home, Gem in Heart of Williamsburg!",entire_home/apt,Paulina,2019-06-23
3386923,70.0,"Brooklyn, Crown Heights","cozy room, close to trains, explore brooklyn!",private_room,Arika,2019-06-08
3394044,69.0,"Manhattan, Washington Heights",Panoramic view of Upper Manhattan!,private_room,Ivan,2019-05-04
3394517,69.0,"Manhattan, East Harlem",A cozy room in a 3 bedroom apt,private_room,Mario,2019-06-29
3394768,54.0,"Manhattan, Harlem",Your NYC haven at Upper Manhattan!,private_room,Ivan,2019-04-29
3394964,50.0,"Manhattan, Washington Heights",Your Manhattan haven: dressed in red,private_room,Ivan,2019-06-27
3395099,51.0,"Manhattan, Washington Heights",An Upper-Manhattan room of your own!,private_room,Ivan,2019-06-15
3400359,49.0,"Bronx, Allerton",Awesome Deal NYC,private_room,Pat,2019-06-29
3401271,135.0,"Manhattan, East Harlem",Suite Lounge,entire_home/apt,Amy,2019-07-01
3403034,95.0,"Manhattan, Harlem",Modern Manhattan Living Suite 2A,entire_home/apt,Judette,2019-04-30
3404472,55.0,"Brooklyn, Bushwick",Charming Boutique Room in Bushwick,private_room,Kip,2019-06-30
3404668,47.0,"Brooklyn, Brownsville","Comfy room, minutes from metro for up to 3 people!",private_room,Carl,2019-06-10
3404873,39.0,"Manhattan, Washington Heights",Spot in the Heights!,private_room,Mordechai,2019-06-12
3408897,349.0,"Manhattan, Chelsea",Gorgeous 2 Bedroom Loft in the Heart of Chelsea,entire_home/apt,Craig,2019-05-04
3410516,250.0,"Brooklyn, Williamsburg",Luxurious Living in Williamsburg/Brooklyn,entire_home/apt,Sabine,2019-04-26
3411006,290.0,"Manhattan, East Village","COOL, ARTSY & CENTRAL APARTMENT",entire_home/apt,Dee,2019-06-14
3411815,85.0,"Brooklyn, Vinegar Hill","Lovely, Sunny Bedroom in Huge DUMBO Apartment",private_room,Allie,2019-05-31
3412633,146.0,"Manhattan, Lower East Side",Sunny top floor loft with skylight in downtown NY,entire_home/apt,Stina,2019-06-04
3414607,150.0,"Brooklyn, Prospect Heights",Sweet 2 bed in Elevator Building,entire_home/apt,Marta,2019-07-06
3414885,240.0,"Brooklyn, Williamsburg",Artsy Modern Hideout | Two bedrooms with backyard!,entire_home/apt,Blake,2019-06-28
3415102,500.0,"Brooklyn, Williamsburg",3 bedroom loft in Williamsburg,entire_home/apt,Randall,2019-05-05
3415455,48.0,"Queens, Sunnyside",Bright & Spacious 15 mins to Midtown Manhattan,private_room,Steve,2019-06-28
3421589,180.0,"Manhattan, SoHo",Adorable Soho Apartment,entire_home/apt,Lana,2019-04-14
3425168,122.0,"Manhattan, East Village",East Village Apt at Great Location,entire_home/apt,Gabi,2019-05-16
3426233,400.0,"Manhattan, Upper East Side",2 Bd/1 Bath Apartment Upper East Side NYC,entire_home/apt,Geoffrey,2019-04-28
3431378,55.0,"Bronx, Mott Haven",Luxe Tuscan Suite Private Room,private_room,Anne,2019-06-22
3437101,99.0,"Manhattan, Upper East Side",Sparkling Brick APT Heart UES +Yoga,private_room,Jay,2019-06-15
3440135,225.0,"Manhattan, Greenwich Village",Cozy studio in the heart of Greenwich Village,entire_home/apt,Casey,2019-06-18
3441130,60.0,"Brooklyn, Williamsburg",New Building in Williamsburg,private_room,Daniel,2019-04-05
3445138,495.0,"Brooklyn, Park Slope",The Sunniest of Brooklyn Brownstones,entire_home/apt,G,2019-05-27
3447238,98.0,"Brooklyn, Crown Heights","Spacious, Sunny 1 Bedroom Apartment",entire_home/apt,Sasha,2019-06-17
3450210,215.0,"Manhattan, Harlem",Spacious Apt in Townhouse near Columbia University,entire_home/apt,Emilie,2019-06-22
3458525,115.0,"Manhattan, Harlem",Modern & Cozy 1BD Garden Apt,entire_home/apt,Natasha,2019-06-19
3463385,95.0,"Manhattan, Upper East Side",Gorgeous room in Manhattan,private_room,Evgenia,2019-05-27
3463475,197.0,"Manhattan, Lower East Side",☆ PERFECT MANHATTAN LOCATION NEAR SUBWAY & CAFES!☆,entire_home/apt,Jenny,2019-06-30
3465651,56.0,"Staten Island, Eltingville","“No Place Like Home”
1st Floor Suburban Apt.",private_room,"Lisa, Nancy & John",2019-07-05
3465977,225.0,"Manhattan, Upper West Side",Next to Central Park and Natural Science Museum,entire_home/apt,Pablo,2019-06-16
3468942,199.0,"Manhattan, Upper West Side",Luxury Studio Central Park West,entire_home/apt,Mat,2019-04-24
3469115,149.0,"Brooklyn, Park Slope",5-Star Park Slope Suite w/King Bed,entire_home/apt,G,2019-04-07
3469171,142.0,"Brooklyn, Red Hook",Red Hook Prime 1 BR Priv. Garden 3 blks NYC Ferry,entire_home/apt,Tom,2019-06-24
3469295,299.0,"Manhattan, East Harlem",Harlem Renovated Duplex Townhouse,entire_home/apt,Tae,2019-06-22
3474320,160.0,"Brooklyn, Park Slope",Private brownstone studio Brooklyn,entire_home/apt,Asa,2019-07-01
3476105,127.0,"Brooklyn, Bedford-Stuyvesant",Your own private big Brooklyn apt!,entire_home/apt,Ala,2019-05-28
3476431,110.0,"Brooklyn, Clinton Hill",Charming Fort Greene Studio,entire_home/apt,Michelle,2019-01-01
3478771,69.0,"Manhattan, Lower East Side",Great Room in Heart of LES,private_room,John,2019-06-30
3479639,144.0,"Brooklyn, Bushwick",Designer's duplex loft with 16' ceilings,entire_home/apt,Taylor,2019-06-15
3486103,109.0,"Brooklyn, Williamsburg",Best of Brooklyn & 5 min to Manhattan!,entire_home/apt,Tony,2019-06-27
3488283,75.0,"Brooklyn, Bay Ridge",1BR Apt in the Bay Ridge!,entire_home/apt,Aleksandar,2019-04-28
3489242,38.0,"Queens, Astoria",Location little Elio,private_room,Petya,2019-06-12
3490317,195.0,"Brooklyn, Bedford-Stuyvesant",Lovely sun-lit 3-bedroom apartment,entire_home/apt,Assiati,2019-06-22
3492910,146.0,"Manhattan, Morningside Heights",Manhattan Columbia University Courtyard Studio,entire_home/apt,Tom,2019-06-06
3493833,318.0,"Brooklyn, Williamsburg",Huge Artist Loft with BBQ deck -  WILLIAMSBURG,entire_home/apt,Paul,2019-06-01
3495854,140.0,"Brooklyn, Williamsburg",Studio loft - Williamsburg/Bushwick,entire_home/apt,Enrico,2019-06-27
3496384,85.0,"Manhattan, Chelsea",Interfaith Retreat Guest Rooms (Om),private_room,Alex And Zeena,2019-06-24
3512428,90.0,"Manhattan, Harlem",Lovely room in doorman building,private_room,Gabrielle,2019-07-06
3512620,135.0,"Brooklyn, Crown Heights",Garden Floor Duplex with patio,entire_home/apt,Amy,2019-06-24
3513303,90.0,"Brooklyn, Williamsburg",CHEAP BIG room in Williamsburg,private_room,Megan,2019-06-16
3513960,38.0,"Brooklyn, Flatbush",AMAZING ROOM ARTSY BKLYN BROWNSTONE,private_room,Shelley,2019-06-03
3517621,87.0,"Manhattan, Kips Bay",Amazing Renovated studio MurrayHill,entire_home/apt,Mike,2019-06-30
3519172,250.0,"Brooklyn, Fort Greene",Gallery Suite,entire_home/apt,Rhonda,2019-06-23
3522244,65.0,"Brooklyn, Clinton Hill",Charming Brooklyn Room,private_room,Brad,2019-06-09
3522513,129.0,"Manhattan, Harlem",Central Park home away from home,entire_home/apt,Christopher,2019-06-24
3522539,159.0,"Manhattan, East Village","Musician's Loft 1BR w/ Outdoor Space, WiFi, Parks",entire_home/apt,Jonathan,2019-06-12
3526122,249.0,"Manhattan, West Village",W Village Apt w/ Private Roof,entire_home/apt,Sean,2019-06-21
3529500,151.0,"Brooklyn, Bedford-Stuyvesant",Gorgeous pre war rowhouse apartment,entire_home/apt,Velma,2019-06-19
3529503,79.0,"Brooklyn, Bedford-Stuyvesant",Quiet room+bath w/ separate entry.,private_room,Zaineb,2019-06-24
3530122,135.0,"Manhattan, Harlem",Cozy Harlem Flat!,entire_home/apt,Kev,2019-07-06
3530395,151.0,"Manhattan, Lower East Side",1 BR in Great NYC Neighborhood,entire_home/apt,Edward,2019-04-08
3530517,600.0,"Manhattan, Tribeca",2 Story Loft!! Tribeca/Soho :-) best neighborhood,entire_home/apt,Josie,2019-06-14
3531018,59.0,"Brooklyn, Bedford-Stuyvesant",It's The Brooklyn Way !!!,entire_home/apt,Maximus,2019-07-01
3531190,273.0,"Manhattan, Lower East Side","Cozy/Hip LES 2 bedroom, sleeps 2-4",entire_home/apt,Michael,2019-07-05
3531345,70.0,"Manhattan, Harlem",Ensuite in Duplex Brownstone with Private Terrace!,private_room,Andrew,2019-04-26
3533180,399.0,"Brooklyn, Bedford-Stuyvesant",6BDRM*APT TRAIN TO NYC 15 MIN,entire_home/apt,Brendan,2019-06-12
3533604,96.0,"Brooklyn, Bushwick",Private Room in a two bedroom apt.,private_room,Rylan,2019-07-06
3533669,110.0,"Manhattan, West Village",Charming West Village Apartment,shared_room,Ricardo,2019-06-03
3533777,69.0,"Manhattan, Harlem",Private Room In Clean Spacious Apt,private_room,Anthony,2019-06-16
3534137,85.0,"Brooklyn, Prospect-Lefferts Gardens",Beautiful sunny bedroom just off Prospect Park,private_room,Sigi,2019-07-04
3534443,150.0,"Manhattan, Lower East Side",Lower East Side Studio- Great Location!,entire_home/apt,Aurea,2019-02-03
3540370,130.0,"Manhattan, East Village",Sunny room in East Village!,private_room,Kent,2019-05-27
3543227,95.0,"Manhattan, Harlem",Private Suite 15min to Times Square,private_room,Brendan,2019-07-01
3544828,56.0,"Brooklyn, Bedford-Stuyvesant",PrivateRoom in Beautiful Brownstone,private_room,Jillian,2019-01-02
3549478,113.0,"Brooklyn, Bedford-Stuyvesant",Tasteful French 1BD Apt w/ Garden,entire_home/apt,Fanny,2019-07-07
3549798,200.0,"Brooklyn, Williamsburg",Sunny Private Williamsburg Space,entire_home/apt,John,2019-07-02
3552043,500.0,"Brooklyn, Clinton Hill",Zen Loft: Huge Brooklyn Loft for Shoots & Events,entire_home/apt,Shell,2019-05-05
3553361,200.0,"Brooklyn, Williamsburg",Awesome Loft in Williamsburg,entire_home/apt,Thomas,2019-06-30
3553768,200.0,"Manhattan, West Village","Serene, minimalist studio W Village",entire_home/apt,Arianna,2019-06-24
3554230,140.0,"Brooklyn, Prospect-Lefferts Gardens",Beautiful 1200 sf 3 bedroom apt off Prospect Park,entire_home/apt,Sigi,2019-01-01
3554285,45.0,"Brooklyn, Crown Heights",Entire Room Brooklyn NYC!!!,private_room,Sue,2019-06-24
3556615,200.0,"Manhattan, Hell's Kitchen",TimeSq/Brdway/Midtown/A Cozy Petit Versaille/Quiet,private_room,Earle,2019-06-09
3562245,365.0,"Manhattan, East Village","Quiet Sunny 1-Bedroom, Prime East Village Location",entire_home/apt,Theresa,2019-07-01
3563271,99.0,"Brooklyn, Clinton Hill",Williamsville Sleep & Stay,private_room,Brian & Arlette,2019-06-12
3567258,220.0,"Manhattan, Gramercy",Beautiful Loft in Union Square,entire_home/apt,Fara,2019-06-24
3575918,45.0,"Brooklyn, Prospect-Lefferts Gardens",The Artist's House (with roof garden!),private_room,Tyler,2019-06-09
3576160,100.0,"Manhattan, East Harlem",One Bedroom in East Harlem,entire_home/apt,Francesco,2019-05-12
3580577,100.0,"Brooklyn, Sunset Park",Park Slope beauty,entire_home/apt,Domenick,2019-01-03
3581153,230.0,"Manhattan, Chelsea",Modern 1BD Chelsea Apartment,entire_home/apt,Crystal & John,2019-05-26
3582816,120.0,"Brooklyn, Bedford-Stuyvesant",Brownstone Apt with Sunny Garden,entire_home/apt,Smith O'Brien,2019-06-30
3583702,122.0,"Brooklyn, Bushwick",Brooklyn's Finest,entire_home/apt,Erin,2019-07-01
3585452,140.0,"Manhattan, Harlem",A Beautiful Brownstone Apartment,entire_home/apt,Michael,2019-06-26
3586141,38.0,"Brooklyn, Windsor Terrace","Brooklyn private room, by F,Gtrain",private_room,Chadanut,2019-04-28
3587219,200.0,"Manhattan, West Village",Nice studio in heart of the of the West Village,entire_home/apt,Patrick,2019-07-02
3591107,50.0,"Brooklyn, Prospect-Lefferts Gardens",Gorgeous Bedroom by the Park,private_room,Lanny,2019-01-01
3595554,108.0,"Queens, St. Albans",Jackson Stayover Apt,entire_home/apt,Adriana,2019-06-27
3595574,129.0,"Brooklyn, Prospect Heights",Cheery Studio with Separate Kitchen,entire_home/apt,Olivia,2019-05-23
3600108,275.0,"Brooklyn, Fort Greene",Great location! Fort Greene!!!,entire_home/apt,Annie And Joan,2019-06-19
3600496,148.0,"Manhattan, Midtown",Large & Spacious **Prime Location,entire_home/apt,Raanan,2019-03-25
3601324,130.0,"Brooklyn, Crown Heights",7even Days Sleep Near Prospect Park,entire_home/apt,Louis,2019-07-03
3601743,180.0,"Brooklyn, Park Slope",Classic Brooklyn brownstone,private_room,Richard,2019-06-29
3602534,145.0,"Manhattan, Washington Heights",Gorgeous Room in Historic Townhouse,private_room,Sara,2019-05-17
3605524,120.0,"Manhattan, Kips Bay","Midtown Apt, Quiet, Walk to Subway",entire_home/apt,Tomer,2019-05-29
3605896,59.0,"Manhattan, Washington Heights",Clean Private Room in Renovated Apartment,private_room,Pedro Pablo,2019-05-25
3608353,91.0,"Brooklyn, Flatbush",Prospect Park South,private_room,Timothy,2019-07-01
3609762,184.0,"Queens, Bay Terrace",Sunny spacious 3 BR/ 2Bth in Bayside townhouse,entire_home/apt,Irma,2019-06-19
3611813,150.0,"Manhattan, Gramercy",Discount! Central Clean & Quiet,private_room,Marshall,2019-06-14
3613839,65.0,"Manhattan, Harlem",Cozy  and sunny room in Manhattan,private_room,Esther,2019-06-09
3614113,65.0,"Manhattan, East Village",Private Room in East Village Manhattan,private_room,Darren,2019-05-05
3616003,80.0,"Brooklyn, Flatbush",Large Clean Apt in Ditmas Park,entire_home/apt,Deanna,2019-05-27
3617498,80.0,"Brooklyn, Prospect-Lefferts Gardens","Comfy, convenient bedroom in Bklyn!",private_room,Andy,2019-06-06
3623201,94.0,"Brooklyn, Park Slope",Charming brownstone top floor 1BD,entire_home/apt,Allegra,2019-06-22
3623946,192.0,"Brooklyn, South Slope",Sunny and Spacious Two Bedroom Duplex with Terrace,entire_home/apt,Valeria,2019-04-28
3624205,50.0,"Manhattan, East Harlem",Private bedroom apartment 4B,private_room,Veronique Camille,2019-02-12
3624387,120.0,"Queens, Long Island City","Beautiful Apt x Rent in Astoria, NY",entire_home/apt,Jeanny,2019-05-21
3625117,50.0,"Brooklyn, Bushwick",60s-inspired @ a penthouse loft!,private_room,Ota,2019-06-10
3625870,85.0,"Brooklyn, Sunset Park",Modern Style Meets Old World,private_room,Joaquin,2019-06-23
3626302,59.0,"Queens, Ridgewood",Beautiful Clean & Quiet Room! Rm#2,private_room,Christopher,2019-06-19
3626609,104.0,"Manhattan, Lower East Side",Entire Awesome One Bed-Lower East Side Manhattan,entire_home/apt,Karen,2019-03-16
3627106,199.0,"Manhattan, Hell's Kitchen",Great 1BR-private balcony/doorman,entire_home/apt,Veronique Camille,2019-05-20
3627589,34.0,"Brooklyn, Bedford-Stuyvesant",Cozy Single private room.,private_room,Lord Daniel,2019-07-04
3628328,87.0,"Bronx, Concourse Village",2BR Apartment in Doorman Building,entire_home/apt,Aldo,2019-06-04
3628553,125.0,"Queens, Queens Village",1 Bedroom  Apartment close to Northwell & JFK,entire_home/apt,Louann,2019-03-14
3630304,80.0,"Queens, Sunnyside",Spacious Bedroom 15 mins from NYC!,private_room,Beatriz,2019-06-08
3630309,95.0,"Queens, Sunnyside",1BR Comfy Apt - 15min from Midtown,entire_home/apt,Pao,2019-04-19
3632258,150.0,"Manhattan, Morningside Heights",Awesome NYC/UWS  private bed/bath in private home,private_room,Patricia,2019-04-15
3634361,140.0,"Brooklyn, Windsor Terrace",3 Bedroom Duplex,entire_home/apt,Dexter,2019-07-07
3635348,150.0,"Brooklyn, Bedford-Stuyvesant",BKLYN Brownstone- Glam Getaway!,entire_home/apt,Kini,2019-06-21
3636601,95.0,"Manhattan, Chelsea","Sunny and Quiet private apartment, great location!",entire_home/apt,Michael,2019-04-30
3638841,100.0,"Brooklyn, Sunset Park",Cozy 1 BD apartment in Sunset park,entire_home/apt,Karina,2019-03-24
3641819,175.0,"Brooklyn, Prospect Heights",Sunlight filled top floor refuge with roof deck,entire_home/apt,Shawna,2019-01-05
3642801,80.0,"Brooklyn, Prospect-Lefferts Gardens","Cozy Brooklyn  studio, 30 min to Manhattan",entire_home/apt,Katya,2019-06-23
3643392,69.0,"Brooklyn, Bedford-Stuyvesant",Relaxed Elegance in a Brownstone,private_room,Seun And Marie,2019-07-02
3644017,85.0,"Queens, Ditmars Steinway","Lovely, quiet, private, close to everything",private_room,Danica,2019-06-04
3645284,160.0,"Manhattan, Upper East Side",Reno 2BR~Sleeps5~Prime Upper east~,entire_home/apt,Host,2019-04-07
3652230,113.0,"Queens, Rockaway Beach",Bay Beauty - Room On The Water!,private_room,Haya,2019-07-07
3653996,110.0,"Manhattan, Hell's Kitchen","BRAND NEW 1BD, Columbus Circle!!",entire_home/apt,Mike,2019-03-15
3655367,81.0,"Brooklyn, Crown Heights",Sunny/Cozy 1BD,entire_home/apt,Frank,2019-01-06
3659544,69.0,"Manhattan, Hell's Kitchen",Home Away from Home-Room in Midtown,private_room,Marco,2019-06-23
3662724,175.0,"Manhattan, Upper East Side",5144-Prime Doorman!78ST & Madison,entire_home/apt,Jeremy & Laura,2019-05-30
3662795,49.0,"Brooklyn, Midwood",Comfortable Place in Brooklyn,private_room,Maia,2019-04-15
3662827,191.0,"Manhattan, Nolita",Nolita Duplex w/ private terrace,entire_home/apt,Brooke,2019-06-30
3663178,216.0,"Brooklyn, Crown Heights","Landmark Cottage, Brownstone block",entire_home/apt,Adam,2019-07-02
